1966.2917,6989,0,0
1966.375,6998,99,0
1966.4583,7010,99,0
1966.5417,7062,0,0
1966.625,7041,0,0
1966.7083,7095,99,0
1966.7917,6980,0,0
1966.875,7004,0,0
1966.9583,6961,99,0
1967.0417,6983,0,0
1967.125,6931,99,0
1967.2083,7010,99,0
1967.2917,7059,0,0
1967.375,7074,0,0
1967.4583,7053,0,0
1967.5417,7059,99,0
1967.625,7065,99,0
1967.7083,7071,99,0
1967.7917,7053,0,0
1967.875,7025,0,0
1967.9583,7071,99,0
1968.0417,6919,99,0
1968.125,6949,99,0
1968.2083,6970,0,0
1968.2917,6998,0,0
1968.375,7059,0,0
1968.4583,7098,0,0
1968.5417,7041,0,0
1968.625,7065,0,0
1968.7083,7077,0,0
1968.7917,7037,0,0
1968.875,7095,0,0
1968.9583,6943,99,0
1969.0417,6925,99,0
1969.125,7047,0,0
1969.2083,7025,0,0
1969.2917,6983,0,0
1969.375,7004,0,0
1969.4583,7071,0,0
1969.5417,7074,0,0
1969.625,7089,99,0
1969.7083,7105,0,0
1969.7917,7098,0,0
1969.875,7111,0,0
1969.9583,7083,0,0
1970.0417,6998,0,0
1970.125,6980,0,0
1970.2083,6989,0,0
1970.2917,7041,0,0
1970.375,7001,0,0
1970.4583,7071,99,0
1970.5417,7062,99,0
1970.625,7108,0,0
1970.7083,7077,0,0
1970.7917,7086,0,0
1970.875,7153,99,0
1970.9583,7080,99,0
1971.0417,6970,99,0
1971.125,7004,99,0
1971.2083,7010,99,0
1971.2917,7071,0,0
1971.375,7092,0,0
1971.4583,7092,99,0
1971.5417,7068,0,0
1971.625,7074,0,0
1971.7083,7101,99,0
1971.7917,7153,99,0
1971.875,7156,0,0
1971.9583,7010,0,0
1972.0417,6977,0,0
1972.125,7022,0,0
1972.2083,,0,0
1972.2917,,0,0
1972.375,,0,0
1972.4583,,0,0
1972.5417,,0,0
1972.625,,0,0
1972.7083,,0,0
1972.7917,,0,0
1972.875,,0,0
1972.9583,,0,0
1973.0417,7037,99,0
1973.125,7098,0,0
1973.2083,7114,0,0
1973.2917,7098,0,0
1973.375,7092,0,0
1973.4583,7074,0,0
1973.5417,7117,0,0
1973.625,7120,0,0
1973.7083,7135,0,0
1973.7917,7120,0,0
1973.875,6998,0,0
1973.9583,7016,0,0
1974.0417,7034,99,0
1974.125,7022,0,0
1974.2083,6992,0,0
1974.2917,7022,0,0
1974.375,7074,0,0
1974.4583,7089,0,0
1974.5417,7105,99,0
1974.625,7065,99,0
1974.7083,7117,99,0
1974.7917,7013,99,0
1974.875,7044,99,0
1974.9583,7074,99,0
1975.0417,6983,0,0
1975.125,6983,0,0
1975.2083,7001,0,0
1975.2917,7007,0,0
1975.375,7053,0,0
1975.4583,7083,0,0
1975.5417,7074,0,0
1975.625,7105,0,0
1975.7083,7071,0,0
1975.7917,7132,0,0
1975.875,7114,0,0
1975.9583,7080,0,0
1976.0417,7044,0,0
1976.125,6983,0,0
1976.2083,7044,0,0
1976.2917,7059,0,0
1976.375,7022,0,0
1976.4583,7034,0,0
1976.5417,7111,0,0
1976.625,7077,0,0
1976.7083,7105,0,0
1976.7917,7065,0,0
1976.875,6958,0,0
1976.9583,6882,0,0
1977.0417,6775,99,0
1977.125,6845,99,0
1977.2083,6909,99,0
1977.2917,6885,0,0
1977.375,6983,99,0
1977.4583,7074,0,0
1977.5417,7025,0,0
1977.625,7031,0,0
1977.7083,7129,0,0
1977.7917,7080,0,0
1977.875,7050,0,0
1977.9583,7068,0,0
1978.0417,7019,0,0
1978.125,7108,0,0
1978.2083,6970,0,0
1978.2917,7062,0,0
1978.375,7056,0,0
1978.4583,7044,0,0
1978.5417,7080,0,0
1978.625,7095,0,0
